PSNR_YYUV
20.65925407
21.61526680
21.60624504
22.53699303
22.87634850
22.21527100
22.04166603
21.70667267
21.95154572
21.33264923
21.26296043
21.13338470
21.14755630
21.61720085
21.60728836
21.93024063
21.55804062
21.94868088
21.42918015
22.19355392
21.93277740
22.11661148
22.11103630
22.21366882
22.23232269
22.76604843
22.67953110
23.65894508
23.29302025
24.77664948
24.80130005
24.70332146
24.73106194
25.04500198
24.89145279
24.94231224
24.47521210
24.54559135
24.20065308
24.20532227
23.45488548
22.64392662
22.64965057
21.81947517
21.81100845
21.46956444
21.12022591
20.67811012
20.94791794
20.80350494
20.51969147
20.42218208
20.44302368
20.79997635
21.96157646
21.54955864
21.00744247
22.44045067
21.37467194
21.57812500
22.49180222
21.78685188
21.77379227
21.89199066
21.89232063
21.86444855
22.09887695
21.80713844
21.77482224
22.02908325
21.72659874
21.66947365
21.69573593
22.50016975
23.46464157
21.88874435
21.93933868
21.95766068
22.18500137
22.78697014
21.89357948
21.82986069
22.53707886
21.81554985
21.83823586
21.79294968
22.74944115
21.85922241
22.07333755
21.85256195
21.86855507
22.28505707
21.94935226
21.96568680
22.74292183
22.00217438
23.74004364
22.13564110
22.97006226
22.23701859
22.26841164
22.61516571
22.38956261
22.31732941
23.07302094
22.24167824
22.67924881
22.29129028
22.29496765
22.37716675
23.71360779
22.45708275
22.44655228
22.50930023
22.48249245
22.50833893
23.49702454
22.38994598
23.67010880
21.74360085
22.33242989
20.50311852
20.96746063
19.92804146
19.93733978
19.58975220
19.40755844
19.87320328
20.36663055
20.35449982
20.70167542
20.72865677
21.02806282
21.18341255
20.91059494
20.92928696
20.67868423
21.68697357
21.76283264
25.43787384
24.93016243
24.10989952
23.80624962
23.56662941
23.92881775
23.38498878
23.21859169
22.99142075
23.08241272
23.02700996
24.07828522
23.14373398
23.15804672
23.36198425
23.44239044
23.29249382
23.34389496
23.13108253
23.20543480
23.59693909
24.26153183
24.43644524
24.48640442
22.74501419
22.76666832
22.89592361
22.73940086
23.15322685
23.13569260
21.55089951
21.29618454
21.19035721
21.20553970
20.44244957
20.14392853
19.77955437
19.77225876
18.58529282
18.76984024
18.48964691
18.24136162
17.93748665
18.73959351
17.66473961
17.66865921
18.19798851
18.20046616
19.21530724
19.20297241
19.17412758
19.17218208
19.98681259
20.27879524
20.20234299
20.18048477
21.14818382
21.12849236
21.86510277
21.81431198
20.95719337
21.79548645
20.57588959
20.58292007
20.36649323
20.37734985
21.25480652
20.20058823
20.37538528
20.85508156
20.62435150
20.65179443
21.66925240
21.03303146
20.61558151
21.62089920
21.42832184
20.96297836
21.03502083
21.61445427
21.05398178
21.09233665
21.79924202
21.63269043
21.19654465
21.17973328
21.74453926
21.28591156
21.94408798
21.81216240
21.67595100
21.43815041
21.46721268
21.32242393
22.18734360
21.54158592
21.46762466
21.13663101
20.89720726
21.21394730
20.22102737
19.57825851
20.04708099
19.71187973
18.58558464
18.50632286
18.48057365
19.32992554
18.93891716
18.95542908
19.43106651
19.46711159
20.43331528
19.80609512
20.31563950
20.45489311
20.08704758
19.43118286
19.67066765
19.74965858
19.44768524
19.35013199
19.49666214
20.27445030
19.86774445
19.54372215
19.71122932
19.73389244
20.46526718
19.66900063
19.64841080
19.78321266
20.04309654
20.03778458
20.16304016
19.97811508
19.93107605
20.64396667
19.99273491
20.43620110
20.42477798
21.34778976
21.40743446
21.17534447
21.17599487
21.99524307
21.28534317
21.29583359
21.37221527
21.40894699
21.46603012
21.37573242
21.31715584
21.22085381
21.16152000
20.97653580
20.80016327
21.46204758
20.37670517
21.22431755
21.31148529
20.33567429
20.34484482
20.01011276
20.87243652
20.14072227
20.32107925
20.31405258
20.33912468
20.52162361
20.53033638
21.51234818
20.62449455
21.40972137
21.48137665
21.89746475
21.55003357
20.81758308
20.83265686
20.87337112
20.81121063
20.76118851
21.91562653
20.77375793
21.58934784
21.00668907
20.95059586
21.81913757
20.94340134
20.99776268
21.79315567
21.38017845
21.83852196
21.23159790
21.95096970
20.92070007
20.94244957
20.91709137
20.86865616
21.19501305
20.90513992
20.87290573
20.91515732
21.56656265
21.06888199
21.09281921
22.36106491
21.14707184
21.24503899
21.84689522
22.46150780
22.29314613
21.39995766
21.39013290
21.44675255
21.49850464
21.35806084
22.58513641
21.30905151
21.37246704
21.88282394
21.35312080
21.38549805
21.41479301
21.89078140
22.09882927
21.39899254
21.83717346
22.30718803
22.27459335
21.38071060
21.22819710
21.33024406
20.15135574
19.68064880
19.80673027
19.75191689
18.92644501
18.67897224
19.03543472
19.13109589
19.27716255
19.40776253
19.22819519
19.45777512
19.72014427
20.03178596
20.34654808
19.52246475
19.52396584
20.19475174
22.04648018
22.37514305
23.35554123
22.53343391
22.54884338
23.13394547
24.82562256
25.52066803
25.91547203
26.01134300
26.00842476
26.10774231
26.61792946
26.59262848
25.91820145
26.26954651
25.48310280
24.96999741
25.14616966
24.85705185
24.41773415
24.57843018
26.18292999
26.46913528
24.66629791
23.63686562
23.09511948
23.20479965
25.21726227
23.38210678
22.70491600
21.54956818
21.18935394
20.79909897
20.39249611
19.82831192
19.88762283
19.66518211
19.70013046
18.50857544
18.38860321
18.20126152
18.44749832
17.90091515
17.70200729
17.60043716
18.26925659
17.97234726
18.88764954
18.90717316
18.89249229
18.97924805
19.48106575
19.78481102
19.82997131
20.07076263
21.20612335
21.16397667
21.75997734
22.73347092
23.52196884
22.40405083
22.31022644
21.73127174
22.06978226
21.64356613
21.18957138
21.09446335
21.16263580
21.25696182
21.99466515
22.08931732
21.97824097
22.07948875
21.76380920
21.67726135
21.53805542
21.90104675
21.92217064
22.14067078
22.04664993
21.90708923
22.14968491
22.07994652
22.11031914
22.37880898
22.24903297
22.65980530
22.74463654
23.01766396
23.40408325
23.37055206
23.20498276
23.29823494
23.47727203
23.55123520
23.46217155
23.05497932
23.66328812
23.64642143
23.32652664
